tweet_id,airline_sentiment,airline,lat,lon,tweet_location,tt_lat,tt_lng,user_timezone,usr_lat,usr_lng,hour,date,dow
932968321955389056,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,13,2017-11-21,1
933726925184487936,positive,ryanair,,,"Harrow, London",40.7575525,-73.4211828,Europe/London,51.5073509,-0.1277583,16,2017-11-23,3
933815410964795008,neutral,vasp,,,,,,Madrid,40.4167754,-3.7037902,21,2017-11-23,3
940619762459176960,negative,iberia,,,,,,,,,16,2017-12-12,1
926978383333835008,negative,iberia,,,,,,Santiago,-33.4488897,-70.6692655,1,2017-11-05,6
931079601522176000,negative,,,,,,,Madrid,40.4167754,-3.7037902,8,2017-11-16,3
947105620909592064,neutral,ryanair,,,,,,,,,14,2017-12-30,5
927646727741607936,negative,iberia,,,,,,London,51.5073509,-0.1277583,21,2017-11-06,0
923348028454523008,negative,ryanair,,,"East, England",37.09024,-95.712891,Madrid,40.4167754,-3.7037902,0,2017-10-26,3
935912690555478016,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,16,2017-11-29,2
927919414867000960,negative,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,15,2017-11-07,1
941292426769129984,neutral,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,13,2017-12-14,3
927530883988578944,negative,ryanair,,,,,,Brasilia,-15.826691,-47.92182039999999,13,2017-11-06,0
945156484895305984,neutral,iberia,,,,,,,,,4,2017-12-25,0
941006912220483968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-13,2
936005377795214976,negative,iberia,,,"Madrid, Spain",40.4167754,-3.7037902,Caracas,10.488010000000031,-66.87918999999994,22,2017-11-29,2
933746748627046016,negative,iberia,,,,,,,,,17,2017-11-23,3
936970758944784000,positive,iberia,,,,,,,,,14,2017-12-02,5
944199371150765952,negative,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,13,2017-12-22,4
942798276084060032,negative,ryanair,,,,,,West Central Africa,2.3184621,19.5687103,16,2017-12-18,0
936185322140036992,positive,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,10,2017-11-30,3
926227998461881984,negative,vueling,,,,,,,,,23,2017-11-02,3
943035143559794944,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-12-19,1
932907265358737024,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,9,2017-11-21,1
945229411795832960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-12-25,0
927604247667069056,positive,iberia,,,"Sandton, South Africa",-26.1075663,28.0567007,,,,18,2017-11-06,0
926387996785380992,positive,iberia,,,,,,,,,9,2017-11-03,4
935640910905396992,neutral,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,22,2017-11-28,1
947034063201857024,neutral,spanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,9,2017-12-30,5
942719528710130944,neutral,iberia,,,,,,,,,11,2017-12-18,0
931211562567822976,positive,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,17,2017-11-16,3
935973971194994944,negative,vueling,,,"Cornellà de Llobregat, España",41.3573827,2.0707159,,,,20,2017-11-29,2
934314417377948032,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,6,2017-11-25,5
935545888826674944,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-28,1
944628776696246016,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-23,5
943856374810923008,negative,iberia,,,,,,Greenland,71.706936,-42.604303,14,2017-12-21,3
926211238861984000,negative,iberia,,,,,,Quito,-0.1806532,-78.4678382,22,2017-11-02,3
936121454080545024,neutral,iberia,,,"Nuevo Baztán, España",40.3664953,-3.2435923,Madrid,40.4167754,-3.7037902,6,2017-11-30,3
925056341214989952,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,17,2017-10-30,0
941858134146146944,positive,tame,,,,,,,,,2,2017-12-16,5
941359378065773056,positive,iberia,,,,,,,,,17,2017-12-14,3
941305301898232064,negative,iberia,,,,,,Europe/Madrid,40.4167754,-3.7037902,13,2017-12-14,3
933817321180811008,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,21,2017-11-23,3
943050544217812992,negative,ryanair,,,,,,,,,9,2017-12-19,1
946680858437545984,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,9,2017-12-29,4
941361504326123008,negative,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,17,2017-12-14,3
930440724184732032,positive,ryanair,,,,,,,,,14,2017-11-14,1
931227048789660032,negative,ryanair,,,"Madrid, España",40.4167754,-3.7037902,,,,18,2017-11-16,3
941377522863955968,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-14,3
927196290219430016,neutral,iberia,,,,,,,,,15,2017-11-05,6
942324886730690048,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-12-17,6
935983492688695040,negative,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,21,2017-11-29,2
938141469034073984,neutral,spanair,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,20,2017-12-05,1
941276883639067008,negative,iberia,,,,,,,,,12,2017-12-14,3
950353367909486976,neutral,iberia,,,,,,,,,13,2018-01-08,0
933025447889293056,negative,iberia,,,,,,,,,17,2017-11-21,1
944132270394429056,neutral,ryanair,,,,,,,,,9,2017-12-22,4
926364016783569024,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,8,2017-11-03,4
942831101004976000,neutral,iberia,,,,,,,,,18,2017-12-18,0
936904919877009024,positive,,,,,,,Madrid,40.4167754,-3.7037902,10,2017-12-02,5
930701654458019968,neutral,iberia,,,,,,,,,7,2017-11-15,2
936308758828941056,neutral,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,18,2017-11-30,3
932592697705053952,negative,iberia,,,,,,,,,12,2017-11-20,0
935038641499405952,negative,iberia,,,,,,,,,6,2017-11-27,0
933327731672134016,neutral,iberia,,,,,,,,,13,2017-11-22,2
948979994138763008,positive,,,,,,,Madrid,40.4167754,-3.7037902,18,2018-01-04,3
935439026647175040,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-28,1
936001976197897984,negative,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,22,2017-11-29,2
934160165942840960,positive,ryanair,,,,,,,,,20,2017-11-24,4
932875050881094016,positive,iberia,,,,,,,,,7,2017-11-21,1
935530908639224064,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-11-28,1
942335891200082048,neutral,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,10,2017-12-17,6
923443108855021952,positive,,,,"Culleredo, España",43.2882033,-8.389602,,,,6,2017-10-26,3
932972252181778048,negative,iberia,,,"Benito Juárez, Quintana Roo",19.3794059,-99.15914459999999,Mexico City,19.4326077,-99.133208,14,2017-11-21,1
941257980896530048,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,10,2017-12-14,3
947320946330873984,neutral,spanair,,,,,,Bogota,4.614960000000053,-74.06940999999995,4,2017-12-31,6
946781761660505984,negative,iberia,,,,,,,,,16,2017-12-29,4
948994092100455936,negative,,,,,,,Greenland,71.706936,-42.604303,19,2018-01-04,3
936240829911486976,negative,iberia,,,,,,,,,14,2017-11-30,3
942422864073933056,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-17,6
935138282681393024,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,13,2017-11-27,0
931526401630653952,neutral,ryanair,,,,,,,,,14,2017-11-17,4
923248694530658944,negative,iberia,,,"Madrid, España",40.4167754,-3.7037902,Hawaii,19.8967662,-155.5827818,18,2017-10-25,2
945674889658331008,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-26,1
941312424342445952,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-14,3
927193236963314944,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,15,2017-11-05,6
940814340923511040,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,5,2017-12-13,2
934229789665264000,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,1,2017-11-25,5
933075127616594048,neutral,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,20,2017-11-21,1
934070852815004032,neutral,iberia,,,,,,,,,14,2017-11-24,4
940644311095320064,negative,ryanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,18,2017-12-12,1
925037209442450944,negative,iberia,,,,,,,,,16,2017-10-30,0
941422783472513024,negative,iberia,,,,,,,,,21,2017-12-14,3
941205694740562048,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,7,2017-12-14,3
935246497045720960,positive,,,,,,,,,,20,2017-11-27,0
935623336633273984,negative,tame,,,,,,,,,21,2017-11-28,1
948284328416567040,negative,iberia,,,,,,,,,20,2018-01-02,1
936312924569853952,negative,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,19,2017-11-30,3
923572489959165952,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-10-26,3
945706951559692032,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-12-26,1
940666140510088960,neutral,,,,,,,,,,19,2017-12-12,1
937315712112189056,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2017-12-03,6
933980849896349952,neutral,iberia,,,,,,,,,8,2017-11-24,4
930235808040205952,negative,,,,,,,,,,0,2017-11-14,1
944610476608184064,negative,iberia,,,,,,Dublin,53.3498053,-6.2603097,16,2017-12-23,5
934630677403840000,negative,iberia,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,3,2017-11-26,6
942773809530244992,neutral,vueling,,,,,,Athens,37.97614000000004,23.73640000000006,15,2017-12-18,0
930138118115810944,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-11-13,0
930383004534562944,neutral,iberia,,,,,,Hawaii,19.8967662,-155.5827818,10,2017-11-14,1
944257829921264000,negative,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,17,2017-12-22,4
932725265175900032,positive,iberia,,,"Madrid, Comunidad de Madrid",40.42028000000005,-3.7057699999999727,Athens,37.97614000000004,23.73640000000006,21,2017-11-20,0
935589728728093056,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,19,2017-11-28,1
946709155389329024,negative,iberia,,,,,,,,,11,2017-12-29,4
942836525678685952,negative,ryanair,,,,,,London,51.5073509,-0.1277583,19,2017-12-18,0
934761066139176960,negative,vueling,,,,,,Madrid,40.4167754,-3.7037902,12,2017-11-26,6
933265276807901056,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-22,2
938294696052429056,negative,iberia,,,,,,Santiago,-33.4488897,-70.6692655,6,2017-12-06,2
948840535539798016,negative,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,8,2018-01-04,3
927259106674651008,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,19,2017-11-05,6
944932366123979008,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-24,6
950345800722285056,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2018-01-08,0
936367569119972992,neutral,ryanair,,,,,,,,,22,2017-11-30,3
948993122163416960,negative,ryanair,,,,,,,,,19,2018-01-04,3
945462405328440960,negative,ryanair,,,,,,,,,1,2017-12-26,1
938019781533426048,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,12,2017-12-05,1
944196920754482944,negative,iberia,,,,,,,,,13,2017-12-22,4
931604948378407040,negative,ryanair,,,"Torrevieja, España",37.9847003,-0.6808233,Athens,37.97614000000004,23.73640000000006,19,2017-11-17,4
945040069416701952,negative,iberia,,,"Los Realejos, España",28.3854734,-16.5841956,Madrid,40.4167754,-3.7037902,21,2017-12-24,6
934533308767228032,negative,vueling,,,,,,Paris,48.856614,2.3522219,21,2017-11-25,5
926099849048658048,negative,,,,,,,,,,14,2017-11-02,3
937626939896066048,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,10,2017-12-04,0
945263354234507008,negative,,,,,,,,,,12,2017-12-25,0
935424420147024000,negative,iberia,,,,,,,,,8,2017-11-28,1
946060202377383936,negative,aireuropa,,,,,,Lisbon,38.7222524,-9.1393366,16,2017-12-27,2
923272529749467008,neutral,ryanair,,,,,,Europe/Madrid,40.4167754,-3.7037902,19,2017-10-25,2
941944782024258048,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,8,2017-12-16,5
943138369311212032,negative,iberia,,,,,,Hawaii,19.8967662,-155.5827818,15,2017-12-19,1
923277404914814976,negative,iberia,,,,,,Europe/Madrid,40.4167754,-3.7037902,19,2017-10-25,2
950412543633261056,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,17,2018-01-08,0
933283618180477056,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,10,2017-11-22,2
947091758529286016,positive,iberia,,,,,,,,,13,2017-12-30,5
932991082136292992,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,15,2017-11-21,1
938119379325251968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-05,1
936588727509384960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2017-12-01,4
935896011322556032,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,15,2017-11-29,2
940557461202833024,negative,iberia,,,,,,,,,12,2017-12-12,1
926972737263947008,negative,iberia,,,,,,,,,0,2017-11-05,6
933968650532541056,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-11-24,4
926398977376968960,neutral,ryanair,,,,,,Bucharest,44.4267674,26.1025384,10,2017-11-03,4
933508560205565952,neutral,iberia,,,,,,,,,1,2017-11-23,3
930908307900027008,neutral,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,21,2017-11-15,2
942228090452872960,neutral,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,3,2017-12-17,6
930557154565771008,neutral,iberia,,,,,,,,,22,2017-11-14,1
941019871541906944,negative,iberia,,,,,,,,,18,2017-12-13,2
937446396210315008,negative,iberia,,,,,,,,,22,2017-12-03,6
941241537379398016,negative,iberia,,,,,,,,,9,2017-12-14,3
930144045787239040,neutral,,,,,,,America/Santiago,-33.4488897,-70.6692655,18,2017-11-13,0
942820398315470976,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,18,2017-12-18,0
937163014230470016,negative,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,3,2017-12-03,6
926152576705409024,neutral,iberia,,,,,,,,,18,2017-11-02,3
940608957365747968,negative,ryanair,,,,,,,,,15,2017-12-12,1
941063039931112960,negative,iberia,,,,,,,,,21,2017-12-13,2
933680519967117056,positive,iberia,,,,,,,,,12,2017-11-23,3
927524273614409984,positive,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,13,2017-11-06,0
942817054448594944,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-18,0
935940587718610944,negative,iberia,,,,,,Brussels,50.84439000000003,4.3560900000000515,18,2017-11-29,2
923221314894253952,negative,iberia,,,,,,,,,16,2017-10-25,2
947894247927185024,neutral,ryanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,18,2018-01-01,0
941082656153985024,neutral,ryanair,,,,,,,,,23,2017-12-13,2
923255874755420032,positive,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,18,2017-10-25,2
932637430926200960,positive,iberia,,,,,,,,,15,2017-11-20,0
924978595977625984,negative,,,,,,,Madrid,40.4167754,-3.7037902,12,2017-10-30,0
941429504140103936,negative,iberia,,,"Bogotá, D.C., Colombia",4.710988599999999,-74.072092,Bogota,4.614960000000053,-74.06940999999995,22,2017-12-14,3
934812011468411008,negative,iberia,,,,,,,,,15,2017-11-26,6
940962723181015040,negative,iberia,,,"Caracas, Venezuela",10.4805937,-66.90360629999999,Caracas,10.488010000000031,-66.87918999999994,15,2017-12-13,2
930374302679163008,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-14,1
946380558644514944,negative,ryanair,,,,,,,,,14,2017-12-28,3
937348559770471936,neutral,ryanair,,,"Frankfurt am Main, Alemania",50.1109221,8.6821267,,,,15,2017-12-03,6
936519317373554944,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-12-01,4
923189014936588032,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-10-25,2
935287814081703936,neutral,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,23,2017-11-27,0
941259181616782976,neutral,,,,,,,Madrid,40.4167754,-3.7037902,10,2017-12-14,3
941411084833033984,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,20,2017-12-14,3
933014342810907008,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-21,1
937013242659876992,neutral,iberia,,,,,,,,,17,2017-12-02,5
935189145412129024,positive,iberia,,,,,,,,,16,2017-11-27,0
947183671924153984,negative,iberia,,,,,,,,,19,2017-12-30,5
947771969080086016,negative,iberia,,,,,,,,,10,2018-01-01,0
941595751997723008,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,9,2017-12-15,4
932601961865712000,positive,ryanair,,,,,,Beijing,39.90419989999999,116.4073963,13,2017-11-20,0
944283801060068992,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,19,2017-12-22,4
948256353654660992,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2018-01-02,1
942710104281010048,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,10,2017-12-18,0
941241231925038976,negative,iberia,,,"Laredo, España",27.5305671,-99.48032409999999,Madrid,40.4167754,-3.7037902,9,2017-12-14,3
941771831035515008,negative,,,,,,,London,51.5073509,-0.1277583,20,2017-12-15,4
944383945122164992,negative,iberia,,,,,,,,,1,2017-12-23,5
943904200521666944,negative,iberia,,,,,,,,,18,2017-12-21,3
942722959000600064,positive,ryanair,,,,,,,,,11,2017-12-18,0
935224100238306944,positive,iberia,,,,,,Paris,48.856614,2.3522219,19,2017-11-27,0
932957717936967936,neutral,iberia,,,,,,,,,13,2017-11-21,1
941260069148286976,negative,iberia,,,,,,,,,10,2017-12-14,3
926871350299512960,positive,iberia,,,,,,,,,17,2017-11-04,5
941144142167576064,negative,iberia,,,,,,,,,3,2017-12-14,3
947149425008349056,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-30,5
931172585081131008,negative,ryanair,,,,,,,,,14,2017-11-16,3
943958670920077056,neutral,ryanair,,,,,,Bogota,4.614960000000053,-74.06940999999995,21,2017-12-21,3
944923647281688064,neutral,iberia,,,,,,,,,13,2017-12-24,6
926514838544711936,neutral,ryanair,,,,,,,,,18,2017-11-03,4
946834924975387008,neutral,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,20,2017-12-29,4
941248544836551040,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,10,2017-12-14,3
932981284967714944,positive,ryanair,,,"San Cristóbal de la Laguna, España",28.4874009,-16.3159061,,,,14,2017-11-21,1
938001880176832000,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,11,2017-12-05,1
930766443481878016,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,11,2017-11-15,2
923936478316646016,negative,ryanair,,,,,,,,,15,2017-10-27,4
941348306906763008,neutral,,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-14,3
941206119682371968,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,7,2017-12-14,3
930397485994070016,neutral,ryanair,,,,,,,,,11,2017-11-14,1
941044060743185024,negative,iberia,,,,,,,,,20,2017-12-13,2
941317720922041984,positive,iberia,,,,,,,,,14,2017-12-14,3
936321557970013952,positive,iberia,,,,,,Paris,48.856614,2.3522219,19,2017-11-30,3
946140401404120960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,22,2017-12-27,2
937596204891992064,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-12-04,0
947090818225012992,negative,,,,,,,,,,13,2017-12-30,5
934384932494946944,negative,iberia,,,,,,,,,11,2017-11-25,5
948666188984472064,negative,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,21,2018-01-03,2
945483960339100032,negative,,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,2,2017-12-26,1
938052007721660032,negative,iberia,,,,,,Greenland,71.706936,-42.604303,14,2017-12-05,1
936152854473166976,negative,iberia,,,,,,,,,8,2017-11-30,3
926844058894561024,neutral,iberia,,,,,,,,,16,2017-11-04,5
927811929703353984,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,8,2017-11-07,1
927392843244720000,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,4,2017-11-06,0
941315594103737984,positive,iberia,,,,,,West Central Africa,2.3184621,19.5687103,14,2017-12-14,3
935493198557872000,neutral,iberia,,,,,,Santiago,-33.4488897,-70.6692655,12,2017-11-28,1
941284916297421056,negative,spanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,12,2017-12-14,3
927945943013645952,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,17,2017-11-07,1
940950058597576960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-13,2
923470926108332032,negative,iberia,,,,,,,,,8,2017-10-26,3
937284802981581056,negative,iberia,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,11,2017-12-03,6
936199830531079936,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,11,2017-11-30,3
941058387579719936,negative,iberia,,,,,,,,,21,2017-12-13,2
930188000386011008,positive,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,21,2017-11-13,0
933028633765138944,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-11-21,1
923178620578868992,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,13,2017-10-25,2
934183231087350016,negative,iberia,,,,,,Belgrade,44.786568,20.4489216,22,2017-11-24,4
948017812425060992,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,2,2018-01-02,1
947985627617878016,negative,iberia,,,,,,,,,0,2018-01-02,1
948848608572595968,negative,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,9,2018-01-04,3
948697376193212032,neutral,iberia,,,,,,,,,23,2018-01-03,2
937120447380033024,positive,lufthansa,,,,,,Bogota,4.614960000000053,-74.06940999999995,0,2017-12-03,6
940704918041714944,negative,iberia,,,,,,,,,22,2017-12-12,1
944320174617976960,neutral,spanair,,,,,,Bogota,4.614960000000053,-74.06940999999995,21,2017-12-22,4
936355726959800064,neutral,vueling,,,,,,Madrid,40.4167754,-3.7037902,22,2017-11-30,3
944360791209325056,neutral,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,0,2017-12-23,5
941378052629593984,negative,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,18,2017-12-14,3
933393823006413056,positive,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,17,2017-11-22,2
938333453384380032,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,9,2017-12-06,2
925131459744141056,negative,iberia,,,,,,,,,22,2017-10-30,0
927915926284062976,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-11-07,1
944529640382763008,neutral,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,11,2017-12-23,5
923141767540690944,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,10,2017-10-25,2
940843757938897024,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,7,2017-12-13,2
935138751826801024,negative,iberia,,,,,,Santiago,-33.4488897,-70.6692655,13,2017-11-27,0
942863135739965056,positive,iberia,,,,,,,,,21,2017-12-18,0
941325879501901952,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,15,2017-12-14,3
948969988433510016,negative,ryanair,,,,,,,,,17,2018-01-04,3
941058751297179008,negative,iberia,,,,,,,,,21,2017-12-13,2
947040700134289024,neutral,vueling,,,,,,,,,9,2017-12-30,5
935593084468985984,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,19,2017-11-28,1
935886252745817984,neutral,iberia,,,,,,Mountain Time (US & Canada),37.09024,-95.712891,15,2017-11-29,2
938027342538199040,negative,iberia,,,,,,,,,12,2017-12-05,1
940648743149494016,neutral,,,,,,,Belgrade,44.786568,20.4489216,18,2017-12-12,1
930772417299010048,negative,vueling,,,,,,Madrid,40.4167754,-3.7037902,12,2017-11-15,2
935813366928560000,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,10,2017-11-29,2
944237057920167936,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-22,4
944586677636468992,negative,iberia,,,,,,,,,15,2017-12-23,5
941690242641415936,negative,,,,,,,Amsterdam,52.3702157,4.895167900000001,15,2017-12-15,4
935195215308128000,neutral,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,17,2017-11-27,0
938378293425917952,negative,iberia,,,"Bogotá, D.C., Colombia",4.710988599999999,-74.072092,Bogota,4.614960000000053,-74.06940999999995,12,2017-12-06,2
942177698721517952,neutral,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,23,2017-12-16,5
941739409996747008,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-15,4
926070029891883008,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,12,2017-11-02,3
944212344883826944,negative,iberia,,,,,,,,,14,2017-12-22,4
934131170115244032,positive,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,18,2017-11-24,4
930434991649100032,negative,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,13,2017-11-14,1
936496650553576960,negative,spanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,7,2017-12-01,4
936341119738278016,negative,iberia,,,"Melilla, España",35.2922775,-2.9380973,Madrid,40.4167754,-3.7037902,21,2017-11-30,3
933424333120327936,negative,,,,,,,,,,19,2017-11-22,2
941295651538817024,negative,iberia,,,,,,,,,13,2017-12-14,3
923217733130449024,neutral,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,16,2017-10-25,2
934542378156913024,negative,iberia,,,,,,,,,22,2017-11-25,5
927713340792692992,negative,iberia,,,,,,Berlin,52.52000659999999,13.404954,1,2017-11-07,1
942789133558275968,negative,iberia,,,,,,America/Barbados,13.193887,-59.543198,16,2017-12-18,0
925024889840525056,negative,iberia,,,,,,Eastern Time (US & Canada),37.51647579999999,-82.8067126,15,2017-10-30,0
948215979556966016,negative,iberia,,,,,,Greenland,71.706936,-42.604303,15,2018-01-02,1
940913638835180032,negative,iberia,,,,,,,,,11,2017-12-13,2
933709517430418944,negative,ryanair,,,,,,London,51.5073509,-0.1277583,14,2017-11-23,3
941400738005224960,negative,,,,,,,London,51.5073509,-0.1277583,20,2017-12-14,3
946852915922329984,negative,iberia,,,,,,,,,21,2017-12-29,4
944998805379997952,neutral,iberia,,,,,,,,,18,2017-12-24,6
937044851543150976,positive,iberia,,,,,,,,,19,2017-12-02,5
947186115953511936,negative,,,,,,,Madrid,40.4167754,-3.7037902,19,2017-12-30,5
944319056886328960,negative,iberia,,,"Villavicencio, Colombia",4.1513822,-73.63769049999999,Central Time (US & Canada),37.09024,-95.712891,21,2017-12-22,4
926082134858781056,negative,iberia,,,,,,,,,13,2017-11-02,3
931076597737762944,neutral,vueling,,,,,,,,,8,2017-11-16,3
